Time Index,CC Value,Time (UTC),MATLAB Time,Threshold Value,Station,Template
21366.4,0.78658,19 June 2011 05:56:06.400,734673.2473,0.77313,MCWV,M4_Mainshock_S
21366.825,0.78528,19 June 2011 05:56:06.825,734673.2473,0.77313,MCWV,M4_Mainshock_S
13249,0.7839,19 June 2011 03:40:49.000,734673.1533,0.77313,MCWV,M4_Mainshock_S
21366.175,0.77347,19 June 2011 05:56:06.175,734673.2473,0.77313,MCWV,M4_Mainshock_S
31065.475,0.89051,20 June 2011 08:37:45.475,734674.3596,0.82436,MCWV,M4_Mainshock_S
31065.25,0.85173,20 June 2011 08:37:45.250,734674.3596,0.82436,MCWV,M4_Mainshock_S
58063.775,0.93814,22 June 2011 16:07:43.775,734676.672,0.83804,MCWV,M4_Mainshock_S
58064,0.88794,22 June 2011 16:07:44.000,734676.672,0.83804,MCWV,M4_Mainshock_S
25947.125,0.86734,23 June 2011 07:12:27.125,734677.3003,0.84252,MCWV,M4_Mainshock_S
25947.35,0.8582,23 June 2011 07:12:27.350,734677.3003,0.84252,MCWV,M4_Mainshock_S
23881.075,0.93605,24 June 2011 06:38:01.075,734678.2764,0.83541,MCWV,M4_Mainshock_S
29847.15,0.84955,24 June 2011 08:17:27.150,734678.3455,0.83541,MCWV,M4_Mainshock_S
23881.5,0.8459,24 June 2011 06:38:01.500,734678.2764,0.83541,MCWV,M4_Mainshock_S
33712.475,0.85673,25 June 2011 09:21:52.475,734679.3902,0.82202,MCWV,M4_Mainshock_S
72754.2,0.85091,26 June 2011 20:12:34.200,734680.8421,0.79984,MCWV,M4_Mainshock_S
16088.35,0.82373,26 June 2011 04:28:08.350,734680.1862,0.79984,MCWV,M4_Mainshock_S
14653.35,0.96307,27 June 2011 04:04:13.350,734681.1696,0.83201,MCWV,M4_Mainshock_S
48222.8,0.92969,27 June 2011 13:23:42.800,734681.5581,0.83201,MCWV,M4_Mainshock_S
33418.35,0.88553,27 June 2011 09:16:58.350,734681.3868,0.83201,MCWV,M4_Mainshock_S
71931.525,0.87263,28 June 2011 19:58:51.525,734682.8325,0.83256,MCWV,M4_Mainshock_S
57500.05,1.0267,30 June 2011 15:58:20.050,734684.6655,0.84528,MCWV,M4_Mainshock_S
22892.15,1.1051,02 July 2011 06:21:32.150,734686.265,0.81126,MCWV,M4_Mainshock_S
22892.375,0.89339,02 July 2011 06:21:32.375,734686.265,0.81126,MCWV,M4_Mainshock_S
36467.175,0.81758,03 July 2011 10:07:47.175,734687.4221,0.77828,MCWV,M4_Mainshock_S
57937.75,0.78567,03 July 2011 16:05:37.750,734687.6706,0.77828,MCWV,M4_Mainshock_S
8424.525,0.81703,04 July 2011 02:20:24.525,734688.0975,0.72789,MCWV,M4_Mainshock_S
18246.3,0.78216,04 July 2011 05:04:06.300,734688.2112,0.72789,MCWV,M4_Mainshock_S
8424.75,0.78015,04 July 2011 02:20:24.750,734688.0975,0.72789,MCWV,M4_Mainshock_S
18246.525,0.77811,04 July 2011 05:04:06.525,734688.2112,0.72789,MCWV,M4_Mainshock_S
29886.8,0.77155,04 July 2011 08:18:06.800,734688.3459,0.72789,MCWV,M4_Mainshock_S
84542.825,0.76573,04 July 2011 23:29:02.825,734688.9785,0.72789,MCWV,M4_Mainshock_S
59928.425,0.74345,04 July 2011 16:38:48.425,734688.6936,0.72789,MCWV,M4_Mainshock_S
35007.2,0.73428,04 July 2011 09:43:27.200,734688.4052,0.72789,MCWV,M4_Mainshock_S
59927.975,0.73246,04 July 2011 16:38:47.975,734688.6936,0.72789,MCWV,M4_Mainshock_S
32100.15,0.8286,05 July 2011 08:55:00.150,734689.3715,0.81234,MCWV,M4_Mainshock_S
57834.85,0.99166,06 July 2011 16:03:54.850,734690.6694,0.84427,MCWV,M4_Mainshock_S
57835.075,0.97085,06 July 2011 16:03:55.075,734690.6694,0.84427,MCWV,M4_Mainshock_S
14225.475,0.85095,06 July 2011 03:57:05.475,734690.1646,0.84427,MCWV,M4_Mainshock_S
58437.475,1.0776,07 July 2011 16:13:57.475,734691.6764,0.8447,MCWV,M4_Mainshock_S
58437.25,0.87757,07 July 2011 16:13:57.250,734691.6764,0.8447,MCWV,M4_Mainshock_S
13619.475,0.86744,07 July 2011 03:46:59.475,734691.1576,0.8447,MCWV,M4_Mainshock_S
15721.675,0.86395,07 July 2011 04:22:01.675,734691.182,0.8447,MCWV,M4_Mainshock_S
13455.2,0.87673,08 July 2011 03:44:15.200,734692.1557,0.84223,MCWV,M4_Mainshock_S
13179.925,0.86481,09 July 2011 03:39:39.925,734693.1525,0.81903,MCWV,M4_Mainshock_S
15071.4,0.84555,09 July 2011 04:11:11.400,734693.1744,0.81903,MCWV,M4_Mainshock_S
29335.325,0.82389,10 July 2011 08:08:55.325,734694.3395,0.7909,MCWV,M4_Mainshock_S
57854.9,0.81989,10 July 2011 16:04:14.900,734694.6696,0.7909,MCWV,M4_Mainshock_S
60281.275,0.81716,10 July 2011 16:44:41.275,734694.6977,0.7909,MCWV,M4_Mainshock_S
29331.375,0.81157,10 July 2011 08:08:51.375,734694.3395,0.7909,MCWV,M4_Mainshock_S
53698.875,0.84412,11 July 2011 14:54:58.875,734695.6215,0.83305,MCWV,M4_Mainshock_S
60814.275,0.88675,12 July 2011 16:53:34.275,734696.7039,0.8532,MCWV,M4_Mainshock_S
29135.55,0.86251,12 July 2011 08:05:35.550,734696.3372,0.8532,MCWV,M4_Mainshock_S
26293.425,0.96624,13 July 2011 07:18:13.425,734697.3043,0.86088,MCWV,M4_Mainshock_S
23854.275,0.90636,13 July 2011 06:37:34.275,734697.2761,0.86088,MCWV,M4_Mainshock_S
84639.475,0.89073,13 July 2011 23:30:39.475,734697.9796,0.86088,MCWV,M4_Mainshock_S
84639.675,0.8703,13 July 2011 23:30:39.675,734697.9796,0.86088,MCWV,M4_Mainshock_S
26293.85,0.86752,13 July 2011 07:18:13.850,734697.3043,0.86088,MCWV,M4_Mainshock_S
22488.35,0.86274,13 July 2011 06:14:48.350,734697.2603,0.86088,MCWV,M4_Mainshock_S
75607.225,1.0804,14 July 2011 21:00:07.225,734698.8751,0.85178,MCWV,M4_Mainshock_S
75607,0.8629,14 July 2011 21:00:07.000,734698.8751,0.85178,MCWV,M4_Mainshock_S
26285.525,0.888,15 July 2011 07:18:05.525,734699.3042,0.84696,MCWV,M4_Mainshock_S
57735.55,0.85178,15 July 2011 16:02:15.550,734699.6682,0.84696,MCWV,M4_Mainshock_S
26412.85,0.84784,15 July 2011 07:20:12.850,734699.3057,0.84696,MCWV,M4_Mainshock_S
34486.775,0.8951,16 July 2011 09:34:46.775,734700.3992,0.81957,MCWV,M4_Mainshock_S
28938.85,0.89154,16 July 2011 08:02:18.850,734700.3349,0.81957,MCWV,M4_Mainshock_S
28939.05,0.89037,16 July 2011 08:02:19.050,734700.3349,0.81957,MCWV,M4_Mainshock_S
74349.775,0.8612,16 July 2011 20:39:09.775,734700.8605,0.81957,MCWV,M4_Mainshock_S
34228.55,0.85261,16 July 2011 09:30:28.550,734700.3962,0.81957,MCWV,M4_Mainshock_S
83579.375,0.83196,16 July 2011 23:12:59.375,734700.9674,0.81957,MCWV,M4_Mainshock_S
85533.8,0.82443,16 July 2011 23:45:33.800,734700.99,0.81957,MCWV,M4_Mainshock_S
73183.175,1.0168,17 July 2011 20:19:43.175,734701.847,0.7981,MCWV,M4_Mainshock_S
73182.95,0.93158,17 July 2011 20:19:42.950,734701.847,0.7981,MCWV,M4_Mainshock_S
73182.75,0.89991,17 July 2011 20:19:42.750,734701.847,0.7981,MCWV,M4_Mainshock_S
73182.525,0.81793,17 July 2011 20:19:42.525,734701.847,0.7981,MCWV,M4_Mainshock_S
55644.375,0.99201,18 July 2011 15:27:24.375,734702.644,0.83212,MCWV,M4_Mainshock_S
55647.35,0.92371,18 July 2011 15:27:27.350,734702.6441,0.83212,MCWV,M4_Mainshock_S
53963.65,0.88192,18 July 2011 14:59:23.650,734702.6246,0.83212,MCWV,M4_Mainshock_S
28911.15,0.86579,18 July 2011 08:01:51.150,734702.3346,0.83212,MCWV,M4_Mainshock_S
25180.4,0.83508,18 July 2011 06:59:40.400,734702.2914,0.83212,MCWV,M4_Mainshock_S
55644.15,0.83221,18 July 2011 15:27:24.150,734702.644,0.83212,MCWV,M4_Mainshock_S
58493.95,0.88732,19 July 2011 16:14:53.950,734703.677,0.82996,MCWV,M4_Mainshock_S
55872.025,0.86188,21 July 2011 15:31:12.025,734705.6467,0.84163,MCWV,M4_Mainshock_S
30106.35,0.93968,22 July 2011 08:21:46.350,734706.3485,0.84536,MCWV,M4_Mainshock_S
31361.475,0.93407,23 July 2011 08:42:41.475,734707.363,0.8241,MCWV,M4_Mainshock_S
35000,0.92024,23 July 2011 09:43:20.000,734707.4051,0.8241,MCWV,M4_Mainshock_S
35000.225,0.8966,23 July 2011 09:43:20.225,734707.4051,0.8241,MCWV,M4_Mainshock_S
27239.65,0.83469,23 July 2011 07:33:59.650,734707.3153,0.8241,MCWV,M4_Mainshock_S
58263.475,0.85243,25 July 2011 16:11:03.475,734709.6743,0.8262,MCWV,M4_Mainshock_S
76534.325,0.91265,29 July 2011 21:15:34.325,734713.8858,0.84954,MCWV,M4_Mainshock_S
24456.275,0.85525,29 July 2011 06:47:36.275,734713.2831,0.84954,MCWV,M4_Mainshock_S
76533.875,0.85358,29 July 2011 21:15:33.875,734713.8858,0.84954,MCWV,M4_Mainshock_S
29079.15,0.88792,30 July 2011 08:04:39.150,734714.3366,0.83424,MCWV,M4_Mainshock_S
29078.5,0.84013,30 July 2011 08:04:38.500,734714.3366,0.83424,MCWV,M4_Mainshock_S
41771.225,0.84529,31 July 2011 11:36:11.225,734715.4835,0.80597,MCWV,M4_Mainshock_S
73493.625,0.84466,31 July 2011 20:24:53.625,734715.8506,0.80597,MCWV,M4_Mainshock_S
41771,0.81825,31 July 2011 11:36:11.000,734715.4835,0.80597,MCWV,M4_Mainshock_S
42599.75,0.8508,01 August 2011 11:49:59.750,734716.4931,0.83762,MCWV,M4_Mainshock_S
29147.575,0.84103,01 August 2011 08:05:47.575,734716.3374,0.83762,MCWV,M4_Mainshock_S
17081.725,0.83979,01 August 2011 04:44:41.725,734716.1977,0.83762,MCWV,M4_Mainshock_S
57725.95,0.96513,03 August 2011 16:02:05.950,734718.6681,0.84209,MCWV,M4_Mainshock_S
57725.75,0.9423,03 August 2011 16:02:05.750,734718.6681,0.84209,MCWV,M4_Mainshock_S
2608.05,0.84232,03 August 2011 00:43:28.050,734718.0302,0.84209,MCWV,M4_Mainshock_S
57896.575,0.86847,04 August 2011 16:04:56.575,734719.6701,0.83237,MCWV,M4_Mainshock_S
75216.875,0.84141,04 August 2011 20:53:36.875,734719.8706,0.83237,MCWV,M4_Mainshock_S
22611.375,0.94649,06 August 2011 06:16:51.375,734721.2617,0.84192,MCWV,M4_Mainshock_S
22611.175,0.91632,06 August 2011 06:16:51.175,734721.2617,0.84192,MCWV,M4_Mainshock_S
22610.95,0.91529,06 August 2011 06:16:50.950,734721.2617,0.84192,MCWV,M4_Mainshock_S
85590.35,0.82881,07 August 2011 23:46:30.350,734722.9906,0.77781,MCWV,M4_Mainshock_S
4228.3,0.79038,07 August 2011 01:10:28.300,734722.0489,0.77781,MCWV,M4_Mainshock_S
4228.925,0.78084,07 August 2011 01:10:28.925,734722.0489,0.77781,MCWV,M4_Mainshock_S
67567.725,0.91784,08 August 2011 18:46:07.725,734723.782,0.83272,MCWV,M4_Mainshock_S
33038.975,0.88911,10 August 2011 09:10:38.975,734725.3824,0.85168,MCWV,M4_Mainshock_S
57846.175,0.92855,12 August 2011 16:04:06.175,734727.6695,0.85007,MCWV,M4_Mainshock_S
30335.75,0.87993,12 August 2011 08:25:35.750,734727.3511,0.85007,MCWV,M4_Mainshock_S
30336.2,0.86386,12 August 2011 08:25:36.200,734727.3511,0.85007,MCWV,M4_Mainshock_S
68175.25,0.84514,13 August 2011 18:56:15.250,734728.7891,0.8415,MCWV,M4_Mainshock_S
28735.075,0.87101,14 August 2011 07:58:55.075,734729.3326,0.78071,MCWV,M4_Mainshock_S
28735.475,0.7935,14 August 2011 07:58:55.475,734729.3326,0.78071,MCWV,M4_Mainshock_S
28735.275,0.78278,14 August 2011 07:58:55.275,734729.3326,0.78071,MCWV,M4_Mainshock_S
50798.475,0.90209,16 August 2011 14:06:38.475,734731.5879,0.83555,MCWV,M4_Mainshock_S
67142.25,0.85701,17 August 2011 18:39:02.250,734732.7771,0.84624,MCWV,M4_Mainshock_S
57513.75,0.98532,18 August 2011 15:58:33.750,734733.6657,0.85693,MCWV,M4_Mainshock_S
35387.5,0.84467,20 August 2011 09:49:47.500,734735.4096,0.83553,MCWV,M4_Mainshock_S
28829.575,0.79212,21 August 2011 08:00:29.575,734736.3337,0.78778,MCWV,M4_Mainshock_S
2136.375,0.78862,21 August 2011 00:35:36.375,734736.0247,0.78778,MCWV,M4_Mainshock_S
28865.2,1.1886,22 August 2011 08:01:05.200,734737.3341,0.82454,MCWV,M4_Mainshock_S
58537.325,0.86152,22 August 2011 16:15:37.325,734737.6775,0.82454,MCWV,M4_Mainshock_S
77594.5,0.83438,22 August 2011 21:33:14.500,734737.8981,0.82454,MCWV,M4_Mainshock_S
58197.2,0.9553,23 August 2011 16:09:57.200,734738.6736,0.84491,MCWV,M4_Mainshock_S
58196.975,0.94913,23 August 2011 16:09:56.975,734738.6736,0.84491,MCWV,M4_Mainshock_S
58674.475,0.89856,23 August 2011 16:17:54.475,734738.6791,0.84491,MCWV,M4_Mainshock_S
58197.65,0.85284,23 August 2011 16:09:57.650,734738.6736,0.84491,MCWV,M4_Mainshock_S
56874.25,0.80258,28 August 2011 15:47:54.250,734743.6583,0.78575,MCWV,M4_Mainshock_S
28438.55,0.85824,31 August 2011 07:53:58.550,734746.3291,0.8449,MCWV,M4_Mainshock_S
26009.7,0.85486,31 August 2011 07:13:29.700,734746.301,0.8449,MCWV,M4_Mainshock_S
10579.5,0.87485,01 September 2011 02:56:19.500,734747.1224,0.84711,MCWV,M4_Mainshock_S
15015.325,0.90391,02 September 2011 04:10:15.325,734748.1738,0.83473,MCWV,M4_Mainshock_S
34701,0.86577,02 September 2011 09:38:21.000,734748.4016,0.83473,MCWV,M4_Mainshock_S
15015.525,0.86456,02 September 2011 04:10:15.525,734748.1738,0.83473,MCWV,M4_Mainshock_S
32118.275,0.8552,03 September 2011 08:55:18.275,734749.3717,0.79806,MCWV,M4_Mainshock_S
30734.025,0.85396,03 September 2011 08:32:14.025,734749.3557,0.79806,MCWV,M4_Mainshock_S
55083.275,0.83663,03 September 2011 15:18:03.275,734749.6375,0.79806,MCWV,M4_Mainshock_S
28779.275,0.83231,03 September 2011 07:59:39.275,734749.3331,0.79806,MCWV,M4_Mainshock_S
32118.5,0.82208,03 September 2011 08:55:18.500,734749.3717,0.79806,MCWV,M4_Mainshock_S
52113.525,0.82667,04 September 2011 14:28:33.525,734750.6032,0.80077,MCWV,M4_Mainshock_S
22374.225,0.80116,04 September 2011 06:12:54.225,734750.259,0.80077,MCWV,M4_Mainshock_S
45491.25,0.86972,05 September 2011 12:38:11.250,734751.5265,0.78887,MCWV,M4_Mainshock_S
45491.475,0.79204,05 September 2011 12:38:11.475,734751.5265,0.78887,MCWV,M4_Mainshock_S
19939.35,0.87525,06 September 2011 05:32:19.350,734752.2308,0.80104,MCWV,M4_Mainshock_S
19939.125,0.8324,06 September 2011 05:32:19.125,734752.2308,0.80104,MCWV,M4_Mainshock_S
57768.8,1.0187,08 September 2011 16:02:48.800,734754.6686,0.83032,MCWV,M4_Mainshock_S
61713.85,0.96588,08 September 2011 17:08:33.850,734754.7143,0.83032,MCWV,M4_Mainshock_S
57768.575,0.84118,08 September 2011 16:02:48.575,734754.6686,0.83032,MCWV,M4_Mainshock_S
73133.125,0.84866,09 September 2011 20:18:53.125,734755.8464,0.83033,MCWV,M4_Mainshock_S
73132.65,0.83151,09 September 2011 20:18:52.650,734755.8464,0.83033,MCWV,M4_Mainshock_S
26379.35,0.86739,10 September 2011 07:19:39.350,734756.3053,0.82553,MCWV,M4_Mainshock_S
35997.525,0.86478,10 September 2011 09:59:57.525,734756.4166,0.82553,MCWV,M4_Mainshock_S
26379.125,0.85885,10 September 2011 07:19:39.125,734756.3053,0.82553,MCWV,M4_Mainshock_S
30829.125,0.88079,13 September 2011 08:33:49.125,734759.3568,0.85432,MCWV,M4_Mainshock_S
6717.925,0.8706,13 September 2011 01:51:57.925,734759.0778,0.85432,MCWV,M4_Mainshock_S
30829.35,0.86677,13 September 2011 08:33:49.350,734759.3568,0.85432,MCWV,M4_Mainshock_S
58940,0.95788,15 September 2011 16:22:20.000,734761.6822,0.83982,MCWV,M4_Mainshock_S
58940.225,0.88167,15 September 2011 16:22:20.225,734761.6822,0.83982,MCWV,M4_Mainshock_S
17477.7,0.89741,16 September 2011 04:51:17.700,734762.2023,0.85346,MCWV,M4_Mainshock_S
17478.15,0.88887,16 September 2011 04:51:18.150,734762.2023,0.85346,MCWV,M4_Mainshock_S
83239.425,0.86021,16 September 2011 23:07:19.425,734762.9634,0.85346,MCWV,M4_Mainshock_S
21864.675,0.93357,17 September 2011 06:04:24.675,734763.2531,0.81635,MCWV,M4_Mainshock_S
16648.275,0.8736,17 September 2011 04:37:28.275,734763.1927,0.81635,MCWV,M4_Mainshock_S
20030.975,0.85992,17 September 2011 05:33:50.975,734763.2318,0.81635,MCWV,M4_Mainshock_S
33274.65,0.85245,17 September 2011 09:14:34.650,734763.3851,0.81635,MCWV,M4_Mainshock_S
24083.2,0.84815,17 September 2011 06:41:23.200,734763.2787,0.81635,MCWV,M4_Mainshock_S
21887.825,0.84438,17 September 2011 06:04:47.825,734763.2533,0.81635,MCWV,M4_Mainshock_S
63114.1,0.82315,17 September 2011 17:31:54.100,734763.7305,0.81635,MCWV,M4_Mainshock_S
21887.575,0.81863,17 September 2011 06:04:47.575,734763.2533,0.81635,MCWV,M4_Mainshock_S
82707.825,0.84064,18 September 2011 22:58:27.825,734764.9573,0.77766,MCWV,M4_Mainshock_S
19080.925,0.82197,18 September 2011 05:18:00.925,734764.2208,0.77766,MCWV,M4_Mainshock_S
62362.475,0.80589,18 September 2011 17:19:22.475,734764.7218,0.77766,MCWV,M4_Mainshock_S
41389.575,0.77845,18 September 2011 11:29:49.575,734764.479,0.77766,MCWV,M4_Mainshock_S
30783.775,0.85955,19 September 2011 08:33:03.775,734765.3563,0.82501,MCWV,M4_Mainshock_S
1092.725,0.8629,20 September 2011 00:18:12.725,734766.0126,0.83839,MCWV,M4_Mainshock_S
57838.625,0.96163,21 September 2011 16:03:58.625,734767.6694,0.85062,MCWV,M4_Mainshock_S
57838.825,0.91209,21 September 2011 16:03:58.825,734767.6694,0.85062,MCWV,M4_Mainshock_S
30897.775,0.90038,21 September 2011 08:34:57.775,734767.3576,0.85062,MCWV,M4_Mainshock_S
81623.125,0.87368,21 September 2011 22:40:23.125,734767.9447,0.85062,MCWV,M4_Mainshock_S
2188.975,0.86832,21 September 2011 00:36:28.975,734767.0253,0.85062,MCWV,M4_Mainshock_S
30087.25,0.8525,21 September 2011 08:21:27.250,734767.3482,0.85062,MCWV,M4_Mainshock_S
37304.075,1.0119,22 September 2011 10:21:44.075,734768.4318,0.83507,MCWV,M4_Mainshock_S
75431.6,0.8437,23 September 2011 20:57:11.600,734769.8731,0.84269,MCWV,M4_Mainshock_S
58087.05,0.88499,24 September 2011 16:08:07.050,734770.6723,0.8335,MCWV,M4_Mainshock_S
58086.825,0.86056,24 September 2011 16:08:06.825,734770.6723,0.8335,MCWV,M4_Mainshock_S
43558.825,0.85564,24 September 2011 12:05:58.825,734770.5042,0.8335,MCWV,M4_Mainshock_S
43559.25,0.83575,24 September 2011 12:05:59.250,734770.5042,0.8335,MCWV,M4_Mainshock_S
4003.45,1.2265,26 September 2011 01:06:43.450,734772.0463,0.82442,MCWV,M4_Mainshock_S
33924.675,0.85383,26 September 2011 09:25:24.675,734772.3926,0.82442,MCWV,M4_Mainshock_S
5858.675,0.84112,26 September 2011 01:37:38.675,734772.0678,0.82442,MCWV,M4_Mainshock_S
3191.175,1.0758,30 September 2011 00:53:11.175,734776.0369,0.84106,MCWV,M4_Mainshock_S
57582.05,0.96935,30 September 2011 15:59:42.050,734776.6665,0.84106,MCWV,M4_Mainshock_S
57582.275,0.86917,30 September 2011 15:59:42.275,734776.6665,0.84106,MCWV,M4_Mainshock_S
69030.05,0.85857,30 September 2011 19:10:30.050,734776.799,0.84106,MCWV,M4_Mainshock_S
29700.475,0.98155,01 October 2011 08:15:00.475,734777.3438,0.82346,MCWV,M4_Mainshock_S
32129.525,0.94505,01 October 2011 08:55:29.525,734777.3719,0.82346,MCWV,M4_Mainshock_S
32129.75,0.93278,01 October 2011 08:55:29.750,734777.3719,0.82346,MCWV,M4_Mainshock_S
32129.325,0.92432,01 October 2011 08:55:29.325,734777.3719,0.82346,MCWV,M4_Mainshock_S
32129.1,0.90868,01 October 2011 08:55:29.100,734777.3719,0.82346,MCWV,M4_Mainshock_S
29700.9,0.89359,01 October 2011 08:15:00.900,734777.3438,0.82346,MCWV,M4_Mainshock_S
53720.725,0.88485,01 October 2011 14:55:20.725,734777.6218,0.82346,MCWV,M4_Mainshock_S
29701.125,0.88232,01 October 2011 08:15:01.125,734777.3438,0.82346,MCWV,M4_Mainshock_S
27201.85,0.87671,01 October 2011 07:33:21.850,734777.3148,0.82346,MCWV,M4_Mainshock_S
44760.35,0.8427,01 October 2011 12:26:00.350,734777.5181,0.82346,MCWV,M4_Mainshock_S
29700.7,0.84139,01 October 2011 08:15:00.700,734777.3438,0.82346,MCWV,M4_Mainshock_S
32692.55,0.83858,01 October 2011 09:04:52.550,734777.3784,0.82346,MCWV,M4_Mainshock_S
50577.275,0.832,01 October 2011 14:02:57.275,734777.5854,0.82346,MCWV,M4_Mainshock_S
29433.95,0.84124,02 October 2011 08:10:33.950,734778.3407,0.75324,MCWV,M4_Mainshock_S
23118.325,0.83774,02 October 2011 06:25:18.325,734778.2676,0.75324,MCWV,M4_Mainshock_S
22316.65,0.81965,02 October 2011 06:11:56.650,734778.2583,0.75324,MCWV,M4_Mainshock_S
33510.275,0.77308,02 October 2011 09:18:30.275,734778.3879,0.75324,MCWV,M4_Mainshock_S
29256.85,0.89707,03 October 2011 08:07:36.850,734779.3386,0.79872,MCWV,M4_Mainshock_S
70929.925,0.89661,03 October 2011 19:42:09.925,734779.8209,0.79872,MCWV,M4_Mainshock_S
29256.625,0.8898,03 October 2011 08:07:36.625,734779.3386,0.79872,MCWV,M4_Mainshock_S
29256.4,0.87322,03 October 2011 08:07:36.400,734779.3386,0.79872,MCWV,M4_Mainshock_S
29257.05,0.82851,03 October 2011 08:07:37.050,734779.3386,0.79872,MCWV,M4_Mainshock_S
21587,0.80664,03 October 2011 05:59:47.000,734779.2498,0.79872,MCWV,M4_Mainshock_S
84587,0.92121,05 October 2011 23:29:47.000,734781.979,0.834,MCWV,M4_Mainshock_S
84587.225,0.88705,05 October 2011 23:29:47.225,734781.979,0.834,MCWV,M4_Mainshock_S
29241.8,0.84236,05 October 2011 08:07:21.800,734781.3384,0.834,MCWV,M4_Mainshock_S
58417.85,1.0419,06 October 2011 16:13:37.850,734782.6761,0.83068,MCWV,M4_Mainshock_S
58417.625,0.86956,06 October 2011 16:13:37.625,734782.6761,0.83068,MCWV,M4_Mainshock_S
69061.875,0.92962,07 October 2011 19:11:01.875,734783.7993,0.83666,MCWV,M4_Mainshock_S
56974.1,0.98044,08 October 2011 15:49:34.100,734784.6594,0.82724,MCWV,M4_Mainshock_S
22296.35,0.91946,08 October 2011 06:11:36.350,734784.2581,0.82724,MCWV,M4_Mainshock_S
56974.525,0.91454,08 October 2011 15:49:34.525,734784.6594,0.82724,MCWV,M4_Mainshock_S
34295.75,0.91079,08 October 2011 09:31:35.750,734784.3969,0.82724,MCWV,M4_Mainshock_S
34295.525,0.90084,08 October 2011 09:31:35.525,734784.3969,0.82724,MCWV,M4_Mainshock_S
22296.15,0.88698,08 October 2011 06:11:36.150,734784.2581,0.82724,MCWV,M4_Mainshock_S
33527.975,0.87836,08 October 2011 09:18:47.975,734784.3881,0.82724,MCWV,M4_Mainshock_S
31028.8,0.8696,08 October 2011 08:37:08.800,734784.3591,0.82724,MCWV,M4_Mainshock_S
34295.95,0.8619,08 October 2011 09:31:35.950,734784.3969,0.82724,MCWV,M4_Mainshock_S
33778.775,0.85577,08 October 2011 09:22:58.775,734784.391,0.82724,MCWV,M4_Mainshock_S
33528.175,0.85382,08 October 2011 09:18:48.175,734784.3881,0.82724,MCWV,M4_Mainshock_S
31029.025,0.8448,08 October 2011 08:37:09.025,734784.3591,0.82724,MCWV,M4_Mainshock_S
22295.925,0.84179,08 October 2011 06:11:35.925,734784.2581,0.82724,MCWV,M4_Mainshock_S
56974.325,0.83717,08 October 2011 15:49:34.325,734784.6594,0.82724,MCWV,M4_Mainshock_S
27385.775,0.83491,08 October 2011 07:36:25.775,734784.317,0.82724,MCWV,M4_Mainshock_S
33778.55,0.82855,08 October 2011 09:22:58.550,734784.391,0.82724,MCWV,M4_Mainshock_S
23529.525,0.82753,08 October 2011 06:32:09.525,734784.2723,0.82724,MCWV,M4_Mainshock_S
33213.025,0.86744,09 October 2011 09:13:33.025,734785.3844,0.79313,MCWV,M4_Mainshock_S
8018.2,0.83616,09 October 2011 02:13:38.200,734785.0928,0.79313,MCWV,M4_Mainshock_S
33213.25,0.82951,09 October 2011 09:13:33.250,734785.3844,0.79313,MCWV,M4_Mainshock_S
33213.675,0.8147,09 October 2011 09:13:33.675,734785.3844,0.79313,MCWV,M4_Mainshock_S
33212.8,0.80992,09 October 2011 09:13:32.800,734785.3844,0.79313,MCWV,M4_Mainshock_S
33212.6,0.80342,09 October 2011 09:13:32.600,734785.3844,0.79313,MCWV,M4_Mainshock_S
8018.425,0.79571,09 October 2011 02:13:38.425,734785.0928,0.79313,MCWV,M4_Mainshock_S
25345.675,0.84132,10 October 2011 07:02:25.675,734786.2934,0.82082,MCWV,M4_Mainshock_S
25785.225,0.97401,12 October 2011 07:09:45.225,734788.2984,0.84508,MCWV,M4_Mainshock_S
25785.025,0.96523,12 October 2011 07:09:45.025,734788.2984,0.84508,MCWV,M4_Mainshock_S
64007.4,0.88174,12 October 2011 17:46:47.400,734788.7408,0.84508,MCWV,M4_Mainshock_S
57516.175,1.044,13 October 2011 15:58:36.175,734789.6657,0.83775,MCWV,M4_Mainshock_S
27087.125,0.90923,14 October 2011 07:31:27.125,734790.3135,0.83822,MCWV,M4_Mainshock_S
27086.925,0.87767,14 October 2011 07:31:26.925,734790.3135,0.83822,MCWV,M4_Mainshock_S
42854.825,0.85686,14 October 2011 11:54:14.825,734790.496,0.83822,MCWV,M4_Mainshock_S
20624.45,0.85402,14 October 2011 05:43:44.450,734790.2387,0.83822,MCWV,M4_Mainshock_S
33537.75,0.94144,16 October 2011 09:18:57.750,734792.3882,0.80017,MCWV,M4_Mainshock_S
33538.2,0.89997,16 October 2011 09:18:58.200,734792.3882,0.80017,MCWV,M4_Mainshock_S
10230.125,0.87638,16 October 2011 02:50:30.125,734792.1184,0.80017,MCWV,M4_Mainshock_S
7845.575,0.82513,16 October 2011 02:10:45.575,734792.0908,0.80017,MCWV,M4_Mainshock_S
32601.725,0.81395,16 October 2011 09:03:21.725,734792.3773,0.80017,MCWV,M4_Mainshock_S
28181.05,0.83573,17 October 2011 07:49:41.050,734793.3262,0.82389,MCWV,M4_Mainshock_S
81703.575,1.2319,20 October 2011 22:41:43.575,734796.9456,0.83446,MCWV,M4_Mainshock_S
68746.05,0.85524,21 October 2011 19:05:46.050,734797.7957,0.83328,MCWV,M4_Mainshock_S
